ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,DM_category,Label,Score
62869,2,3) $200 - $350,342.89,1,0,Urban,1,Multichannel,No E-Mail,6,0,0.0437
62870,6,2) $100 - $200,148.71,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0165
62871,12,1) $0 - $100,97.49,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.001
62872,4,4) $350 - $500,357.68,1,1,Surburban,1,Phone,Womens E-Mail,5,0,0.2878
62873,12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0016
62874,1,1) $0 - $100,75.26,1,0,Surburban,1,Web,No E-Mail,6,0,0.0126
62875,9,2) $100 - $200,113.24,0,1,Urban,1,Phone,No E-Mail,5,0,0.0045
62876,4,1) $0 - $100,56.03,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.1252
62877,7,3) $200 - $350,253.39,1,1,Surburban,0,Web,No E-Mail,11,1,0.6658
62878,1,3) $200 - $350,296.07,0,1,Urban,0,Phone,No E-Mail,5,0,0.2001
62879,2,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.412
62880,8,1) $0 - $100,59.57,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0296
62881,12,3) $200 - $350,236.07,0,1,Urban,1,Multichannel,No E-Mail,5,0,0.0152
62882,6,3) $200 - $350,332.74,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.1211
62883,3,4) $350 - $500,389.64,1,0,Rural,0,Multichannel,Womens E-Mail,4,1,0.6847
62884,9,3) $200 - $350,210.14,0,1,Surburban,1,Multichannel,No E-Mail,5,0,0.0298
62885,2,4) $350 - $500,361.8,0,1,Urban,0,Web,Womens E-Mail,1,1,0.7916
62886,11,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0021
62887,2,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.3302
62888,10,1) $0 - $100,72.57,1,0,Urban,1,Web,No E-Mail,6,0,0.0009
62889,1,2) $100 - $200,142.94,1,0,Rural,0,Phone,Womens E-Mail,4,0,0.1131
62890,1,"7) $1,000 +",1198.36,0,1,Urban,1,Multichannel,Womens E-Mail,1,1,1
62891,11,2) $100 - $200,164,0,1,Urban,0,Web,No E-Mail,5,0,0.0047
62892,1,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.4036
62893,9,2) $100 - $200,104.64,0,1,Urban,1,Web,No E-Mail,5,0,0.0074
62894,4,1) $0 - $100,35.7,1,0,Rural,0,Web,Womens E-Mail,4,0,0.0647
62895,1,1) $0 - $100,54.29,1,0,Rural,1,Web,Mens E-Mail,2,1,0.5607
62896,1,5) $500 - $750,619.85,1,1,Surburban,1,Web,Mens E-Mail,5,1,0.7047
62897,5,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.1156
62898,2,"6) $750 - $1,000",818.92,0,1,Rural,1,Multichannel,No E-Mail,5,1,0.997
62899,1,5) $500 - $750,705.85,1,1,Urban,1,Web,Womens E-Mail,5,1,0.6486
62900,3,4) $350 - $500,408.76,0,1,Surburban,0,Multichannel,No E-Mail,5,1,0.6407
62901,8,5) $500 - $750,613.07,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.2013
62902,6,2) $100 - $200,147.77,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0818
62903,10,1) $0 - $100,57.87,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0181
62904,4,1) $0 - $100,48.3,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.1185
62905,10,2) $100 - $200,150.51,1,0,Rural,0,Web,No E-Mail,6,0,0.0037
62906,4,4) $350 - $500,423.13,1,0,Surburban,0,Phone,Mens E-Mail,2,1,0.5258
62907,1,5) $500 - $750,578.24,1,0,Urban,1,Multichannel,Mens E-Mail,2,1,0.8078
62908,4,5) $500 - $750,631.27,1,1,Urban,1,Phone,Mens E-Mail,5,0,0.3237
62909,1,"6) $750 - $1,000",952.5,1,1,Rural,1,Phone,Mens E-Mail,5,1,0.9986
62910,10,1) $0 - $100,85.75,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.0333
62911,2,4) $350 - $500,385.04,1,1,Surburban,0,Multichannel,No E-Mail,11,1,0.9849
62912,2,2) $100 - $200,179.18,0,1,Rural,0,Web,No E-Mail,5,0,0.2903
62913,9,3) $200 - $350,343.69,0,1,Rural,0,Phone,Mens E-Mail,3,0,0.2041
62914,4,1) $0 - $100,79.8,0,1,Rural,0,Web,Mens E-Mail,3,0,0.4382
62915,10,5) $500 - $750,613.12,1,1,Urban,1,Multichannel,Womens E-Mail,5,0,0.1536
62916,2,4) $350 - $500,427.79,0,1,Surburban,1,Multichannel,No E-Mail,5,1,0.5759
62917,2,2) $100 - $200,165.54,0,1,Rural,0,Phone,Womens E-Mail,1,0,0.4638
62918,2,4) $350 - $500,404.04,1,0,Urban,0,Phone,Mens E-Mail,2,1,0.7355
62919,11,3) $200 - $350,228.16,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0008
62920,12,1) $0 - $100,97.26,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0082
62921,2,4) $350 - $500,431.53,0,1,Urban,0,Web,No E-Mail,5,1,0.5428
62922,7,4) $350 - $500,377.33,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.3152
62923,11,1) $0 - $100,80.28,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0021
62924,9,2) $100 - $200,133.18,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0032
62925,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0161
62926,5,3) $200 - $350,258.43,1,1,Rural,0,Multichannel,Mens E-Mail,5,1,0.6313
62927,3,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,5,0,0.1929
62928,6,"6) $750 - $1,000",898.09,1,1,Surburban,1,Multichannel,Mens E-Mail,5,1,0.993
62929,6,3) $200 - $350,295.8,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.1904
62930,10,2) $100 - $200,198.09,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0031
62931,8,3) $200 - $350,322.72,0,1,Rural,0,Web,Mens E-Mail,3,0,0.3165
62932,10,4) $350 - $500,486.17,1,1,Urban,0,Web,Womens E-Mail,5,0,0.1955
62933,11,1) $0 - $100,50.6,1,0,Urban,1,Web,No E-Mail,6,0,0.0004
62934,1,"6) $750 - $1,000",875.31,1,1,Urban,1,Multichannel,Mens E-Mail,5,1,0.9982
62935,8,3) $200 - $350,248.51,0,1,Rural,1,Web,No E-Mail,5,0,0.0556
62936,4,2) $100 - $200,136.93,0,1,Rural,1,Web,No E-Mail,5,0,0.0922
62937,9,3) $200 - $350,280.4,1,0,Rural,1,Web,No E-Mail,6,0,0.006
62938,6,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.0726
62939,1,"6) $750 - $1,000",774.35,1,1,Urban,1,Phone,Womens E-Mail,5,1,0.9902
62940,2,"6) $750 - $1,000",853.27,0,1,Urban,1,Multichannel,Womens E-Mail,1,1,0.9977
62941,10,2) $100 - $200,128.95,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0048
62942,10,5) $500 - $750,579.07,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.2024
62943,9,1) $0 - $100,42.96,0,1,Surburban,0,Web,No E-Mail,5,0,0.0118
62944,11,4) $350 - $500,362.12,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0883
62945,1,1) $0 - $100,57.44,0,1,Rural,0,Phone,Womens E-Mail,1,1,0.5131
62946,4,2) $100 - $200,162.06,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.1149
62947,4,3) $200 - $350,345.16,0,1,Rural,0,Web,Mens E-Mail,3,1,0.6607
62948,10,1) $0 - $100,79.4,0,1,Surburban,1,Web,No E-Mail,5,0,0.0076
62949,5,1) $0 - $100,78.36,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0113
62950,2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.1859
62951,2,3) $200 - $350,235.81,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.4973
62952,11,1) $0 - $100,44.64,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.0145
62953,9,1) $0 - $100,34.91,0,1,Urban,0,Web,No E-Mail,5,0,0.0116
62954,3,5) $500 - $750,523.23,0,1,Urban,1,Phone,No E-Mail,5,0,0.2031
62955,9,3) $200 - $350,334.07,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0916
62956,11,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,5,0,0.0032
62957,10,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0257
62958,7,3) $200 - $350,243.47,1,0,Urban,1,Web,Mens E-Mail,2,0,0.1324
62959,3,2) $100 - $200,157.97,1,0,Rural,1,Web,No E-Mail,6,0,0.0257
62960,3,1) $0 - $100,93.97,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.197
62961,1,"7) $1,000 +",1012.56,0,1,Urban,1,Multichannel,No E-Mail,5,1,1
62962,10,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,6,0,0.0013
62963,10,2) $100 - $200,102.53,1,0,Rural,0,Phone,Womens E-Mail,4,0,0.0085
62964,7,4) $350 - $500,471.53,0,1,Surburban,1,Web,No E-Mail,5,0,0.1297
62965,8,5) $500 - $750,553.88,1,0,Rural,1,Multichannel,No E-Mail,6,0,0.0259
62966,1,2) $100 - $200,134.28,1,0,Urban,0,Web,No E-Mail,6,0,0.0182
62967,2,1) $0 - $100,88.32,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0245
62968,1,"7) $1,000 +",1465.8,1,1,Surburban,1,Web,Mens E-Mail,5,1,1
62969,10,1) $0 - $100,73.04,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0047
62970,6,5) $500 - $750,507.52,1,0,Urban,1,Multichannel,Womens E-Mail,4,0,0.0886
62971,3,4) $350 - $500,452.63,0,1,Surburban,0,Multichannel,No E-Mail,5,1,0.653
62972,10,2) $100 - $200,179.85,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0377
62973,10,2) $100 - $200,151.83,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.0327
62974,9,1) $0 - $100,74.28,1,0,Urban,0,Phone,No E-Mail,6,0,0.0008
62975,10,1) $0 - $100,80.17,1,0,Surburban,0,Web,No E-Mail,6,0,0.0013
62976,8,1) $0 - $100,34.18,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0446
62977,7,1) $0 - $100,94.22,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0104
62978,2,3) $200 - $350,326.65,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.4589
62979,2,3) $200 - $350,279.56,1,1,Surburban,0,Web,Womens E-Mail,5,0,0.4458
62980,10,1) $0 - $100,73.73,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.0536
62981,3,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.2745
62982,7,3) $200 - $350,227.25,1,0,Surburban,0,Web,No E-Mail,6,0,0.0067
62983,6,3) $200 - $350,287.75,1,0,Rural,1,Multichannel,Womens E-Mail,4,0,0.1201
62984,5,3) $200 - $350,229.96,1,1,Urban,0,Web,Womens E-Mail,5,0,0.1799
62985,2,4) $350 - $500,454.83,0,1,Urban,0,Multichannel,Mens E-Mail,3,1,0.9116
62986,9,1) $0 - $100,34.58,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0033
62987,4,5) $500 - $750,633.03,1,0,Rural,1,Multichannel,Womens E-Mail,4,0,0.324
62988,4,2) $100 - $200,191.04,0,1,Urban,0,Web,No E-Mail,5,0,0.0515
62989,1,5) $500 - $750,697.9,1,0,Surburban,1,Web,No E-Mail,6,0,0.0809
62990,10,1) $0 - $100,42.14,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.0439
62991,6,3) $200 - $350,221.57,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,0.3542
62992,3,3) $200 - $350,279.98,1,1,Surburban,1,Phone,Mens E-Mail,5,0,0.3005
62993,3,5) $500 - $750,682.04,1,0,Surburban,1,Multichannel,Womens E-Mail,4,0,0.2941
62994,9,3) $200 - $350,250.87,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0657
62995,12,1) $0 - $100,79.48,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0125
62996,2,3) $200 - $350,283.03,0,1,Urban,0,Phone,Mens E-Mail,3,1,0.5023
62997,11,1) $0 - $100,89.65,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0126
62998,1,5) $500 - $750,666.57,1,1,Urban,1,Multichannel,Mens E-Mail,5,1,0.8174
62999,3,2) $100 - $200,155.94,0,1,Urban,0,Web,No E-Mail,5,0,0.1087
63000,12,2) $100 - $200,178,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0025
63001,3,4) $350 - $500,366.6,1,0,Surburban,0,Phone,Mens E-Mail,2,1,0.7036
63002,9,5) $500 - $750,688.42,1,1,Surburban,1,Phone,Womens E-Mail,5,0,0.0714
63003,8,2) $100 - $200,192.66,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0057
63004,4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0717
63005,6,1) $0 - $100,42.92,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0106
63006,9,2) $100 - $200,155.85,1,0,Rural,0,Phone,Mens E-Mail,2,0,0.075
63007,4,2) $100 - $200,139.76,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.1086
63008,1,"6) $750 - $1,000",975.54,1,0,Surburban,1,Multichannel,No E-Mail,6,1,0.9594
63009,8,2) $100 - $200,192.46,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0037
63010,5,2) $100 - $200,103.74,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.082
63011,6,3) $200 - $350,290.89,0,1,Surburban,0,Multichannel,No E-Mail,5,0,0.1439
63012,10,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,5,0,0.0076
63013,5,2) $100 - $200,148.43,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0105
63014,2,3) $200 - $350,223.66,1,1,Surburban,0,Phone,Womens E-Mail,5,0,0.3228
63015,8,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0336
63016,4,4) $350 - $500,408.53,1,1,Rural,0,Multichannel,Mens E-Mail,5,1,0.8894
63017,4,4) $350 - $500,440.83,1,0,Urban,0,Phone,No E-Mail,6,0,0.0311
63018,9,4) $350 - $500,399.15,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.2707
63019,9,1) $0 - $100,49.21,0,1,Urban,1,Phone,No E-Mail,5,0,0.0047
63020,5,1) $0 - $100,81.48,1,0,Rural,0,Web,Womens E-Mail,4,0,0.0488
63021,6,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,5,0,0.0241
63022,3,4) $350 - $500,432.43,0,1,Urban,1,Web,No E-Mail,5,0,0.4056
63023,6,4) $350 - $500,368.87,1,0,Rural,1,Phone,No E-Mail,6,0,0.0396
63024,5,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,5,0,0.0161
63025,1,3) $200 - $350,319.4,0,1,Urban,0,Web,No E-Mail,5,0,0.2932
63026,2,3) $200 - $350,232.69,1,1,Urban,0,Web,Mens E-Mail,5,1,0.5381
63027,4,3) $200 - $350,223.28,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.1654
63028,8,2) $100 - $200,154.88,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0009
63029,6,4) $350 - $500,497.14,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.4716
63030,6,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0785
63031,1,1) $0 - $100,73.57,0,1,Urban,0,Web,Womens E-Mail,1,0,0.3702
63032,9,1) $0 - $100,39.13,1,0,Rural,1,Web,Mens E-Mail,2,0,0.0814
63033,9,2) $100 - $200,139.31,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.0269
63034,1,2) $100 - $200,129.61,0,1,Urban,0,Web,No E-Mail,5,0,0.141
63035,10,3) $200 - $350,245.61,1,1,Rural,1,Phone,No E-Mail,11,1,0.5076
63036,11,1) $0 - $100,97.13,0,1,Surburban,1,Web,No E-Mail,5,0,0.0032
63037,1,2) $100 - $200,179.47,0,1,Urban,0,Phone,No E-Mail,5,0,0.0931
63038,3,2) $100 - $200,182.93,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0209
63039,3,1) $0 - $100,39.37,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.3328
63040,2,4) $350 - $500,399.12,0,1,Surburban,1,Multichannel,Mens E-Mail,3,1,0.8645
63041,11,2) $100 - $200,152.8,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0013
63042,6,1) $0 - $100,62.36,1,0,Surburban,0,Web,No E-Mail,6,0,0.0046
63043,4,4) $350 - $500,365.24,0,1,Urban,0,Phone,No E-Mail,5,0,0.2069
63044,1,3) $200 - $350,257.03,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.4386
63045,10,3) $200 - $350,244.91,0,1,Rural,1,Phone,No E-Mail,5,0,0.0303
63046,7,3) $200 - $350,209,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.1174
63047,1,4) $350 - $500,364.02,1,1,Surburban,0,Multichannel,Mens E-Mail,5,1,0.8915
63048,6,4) $350 - $500,451.07,1,1,Surburban,0,Phone,No E-Mail,11,1,0.8754
63049,3,3) $200 - $350,335.43,0,1,Urban,0,Web,Womens E-Mail,1,1,0.5175
63050,9,1) $0 - $100,42.81,0,1,Urban,0,Phone,No E-Mail,5,0,0.0072
63051,1,4) $350 - $500,428.92,1,1,Urban,0,Multichannel,No E-Mail,11,1,0.9878
63052,5,2) $100 - $200,150.46,0,1,Urban,0,Web,No E-Mail,5,0,0.038
63053,6,1) $0 - $100,97.83,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0173
63054,9,3) $200 - $350,291.9,1,0,Surburban,0,Phone,No E-Mail,6,0,0.002
63055,4,5) $500 - $750,638.77,0,1,Urban,1,Multichannel,No E-Mail,5,0,0.2778
63056,1,"7) $1,000 +",1570.2,1,1,Urban,1,Multichannel,Mens E-Mail,5,1,1
63057,3,1) $0 - $100,79.7,1,0,Urban,0,Phone,No E-Mail,6,0,0.0086
63058,3,3) $200 - $350,332.79,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.119
63059,2,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.2588
63060,8,5) $500 - $750,736.46,1,1,Surburban,1,Multichannel,Mens E-Mail,5,0,0.2915
63061,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,5,0,0.0047
63062,10,1) $0 - $100,92.57,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0255
63063,8,1) $0 - $100,32.01,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0441
63064,8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.0387
63065,2,3) $200 - $350,242.08,1,1,Urban,0,Phone,Womens E-Mail,5,0,0.3226
63066,8,1) $0 - $100,44.27,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0038
63067,5,4) $350 - $500,361.46,1,1,Urban,1,Web,Womens E-Mail,5,0,0.3255
63068,8,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0209
63069,8,2) $100 - $200,111.77,0,1,Rural,0,Phone,Mens E-Mail,3,0,0.1006
63070,4,"7) $1,000 +",1586.58,1,1,Urban,1,Phone,Mens E-Mail,5,1,1
63071,4,1) $0 - $100,74.67,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.098
63072,10,1) $0 - $100,54.02,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0033
63073,5,1) $0 - $100,33.36,1,0,Urban,0,Web,Mens E-Mail,2,0,0.138
63074,2,4) $350 - $500,411.08,1,0,Surburban,1,Multichannel,Mens E-Mail,2,1,0.8398
63075,7,"6) $750 - $1,000",774.05,1,1,Urban,1,Multichannel,No E-Mail,11,1,0.9984
63076,1,"7) $1,000 +",1313.25,0,1,Urban,1,Phone,No E-Mail,5,1,1
63077,10,5) $500 - $750,506.48,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.1011
63078,1,2) $100 - $200,123.74,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0276
63079,2,1) $0 - $100,52.29,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0368
63080,3,1) $0 - $100,35.03,1,0,Surburban,1,Web,No E-Mail,6,0,0.0093
63081,9,1) $0 - $100,75.11,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0005
63082,8,1) $0 - $100,59.38,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0035
63083,12,"6) $750 - $1,000",991.76,1,1,Urban,1,Multichannel,Mens E-Mail,5,1,0.9643
63084,1,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,3,1,0.7066
63085,2,2) $100 - $200,111.87,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0235
63086,2,2) $100 - $200,162.23,0,1,Surburban,0,Phone,No E-Mail,5,0,0.0797
63087,4,2) $100 - $200,120.71,1,0,Urban,1,Phone,No E-Mail,6,0,0.0024
63088,2,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,6,0,0.0105
63089,1,5) $500 - $750,693.07,1,1,Urban,1,Phone,Mens E-Mail,5,1,0.6256
63090,1,4) $350 - $500,489.49,1,0,Rural,0,Web,Womens E-Mail,4,1,0.6578
63091,1,2) $100 - $200,100.02,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.2854
63092,6,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0106
63093,10,1) $0 - $100,56.22,0,1,Surburban,0,Phone,No E-Mail,5,0,0.0071
63094,12,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0125
63095,1,1) $0 - $100,45.43,1,0,Urban,1,Phone,No E-Mail,6,0,0.0077
63096,5,2) $100 - $200,151.59,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.017
63097,5,3) $200 - $350,345.75,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0175
63098,1,4) $350 - $500,363.37,0,1,Rural,0,Web,Mens E-Mail,3,1,0.9489
63099,3,2) $100 - $200,153.51,0,1,Urban,0,Web,Womens E-Mail,1,0,0.2965
63100,1,3) $200 - $350,256.97,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.3849
63101,10,1) $0 - $100,62.47,0,1,Urban,1,Web,No E-Mail,5,0,0.0075
63102,10,3) $200 - $350,277.66,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0976
63103,10,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0254
63104,7,2) $100 - $200,132.68,0,1,Urban,1,Web,Mens E-Mail,3,0,0.0732
63105,3,5) $500 - $750,562.33,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.1047
63106,8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0036
63107,2,"6) $750 - $1,000",970.14,1,0,Urban,1,Multichannel,Mens E-Mail,2,1,0.9985
63108,10,3) $200 - $350,210.66,0,1,Urban,0,Web,No E-Mail,5,0,0.0254
63109,1,3) $200 - $350,333.35,1,0,Rural,0,Phone,Womens E-Mail,4,0,0.2453
63110,2,4) $350 - $500,402.02,1,1,Urban,0,Multichannel,No E-Mail,11,1,0.985
63111,10,1) $0 - $100,40.1,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.0357
63112,3,2) $100 - $200,152.32,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.2076
63113,9,1) $0 - $100,46.05,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0051
63114,2,3) $200 - $350,257.97,1,1,Surburban,1,Phone,Mens E-Mail,5,0,0.3251
63115,8,2) $100 - $200,174.76,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0035
63116,7,4) $350 - $500,358.95,1,1,Surburban,0,Phone,Mens E-Mail,5,0,0.3044
63117,7,1) $0 - $100,31.54,1,0,Surburban,1,Web,No E-Mail,6,0,0.0019
63118,5,1) $0 - $100,35.61,1,0,Surburban,1,Web,No E-Mail,6,0,0.003
63119,9,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.0449
63120,2,3) $200 - $350,307.1,0,1,Urban,0,Web,No E-Mail,5,0,0.2563
63121,11,2) $100 - $200,127.21,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0066
63122,10,5) $500 - $750,510.3,1,0,Urban,1,Web,Mens E-Mail,2,0,0.1284
63123,6,4) $350 - $500,404.35,1,0,Urban,1,Multichannel,Mens E-Mail,2,1,0.5912
63124,9,2) $100 - $200,182.7,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.0335
63125,2,1) $0 - $100,76.74,1,0,Urban,0,Phone,No E-Mail,6,0,0.0098
63126,2,5) $500 - $750,690.36,1,1,Urban,1,Web,Womens E-Mail,5,1,0.6001
63127,2,2) $100 - $200,145.12,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.2127
63128,9,"7) $1,000 +",1085.63,1,1,Urban,1,Phone,Womens E-Mail,5,1,0.9995
63129,1,4) $350 - $500,486.66,1,0,Surburban,0,Phone,Mens E-Mail,2,1,0.7883
63130,11,2) $100 - $200,187.33,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0109
63131,3,3) $200 - $350,260.84,1,1,Urban,1,Web,Mens E-Mail,5,0,0.4052
63132,2,"6) $750 - $1,000",761.72,1,0,Surburban,1,Multichannel,Mens E-Mail,2,1,0.9975
63133,9,2) $100 - $200,157.15,0,1,Urban,0,Web,No E-Mail,5,0,0.0114
63134,12,3) $200 - $350,205.12,1,1,Surburban,1,Phone,Mens E-Mail,5,0,0.0191
63135,2,3) $200 - $350,252.76,0,1,Rural,1,Phone,No E-Mail,5,0,0.2797
63136,5,3) $200 - $350,288.09,0,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0.3703
63137,1,4) $350 - $500,376.59,1,0,Surburban,0,Multichannel,Mens E-Mail,2,1,0.9019
63138,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,5,0,0.0047
63139,4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.1423
63140,5,4) $350 - $500,351.67,0,1,Urban,0,Multichannel,Mens E-Mail,3,1,0.7234
63141,6,3) $200 - $350,302.41,1,0,Rural,0,Web,Mens E-Mail,2,1,0.526
63142,4,5) $500 - $750,566.72,1,0,Rural,1,Phone,Mens E-Mail,2,1,0.5794
63143,10,2) $100 - $200,120.7,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0215
63144,3,2) $100 - $200,191.82,0,1,Urban,0,Phone,No E-Mail,5,0,0.0707
63145,9,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0033
63146,1,1) $0 - $100,97.77,1,0,Surburban,1,Web,No E-Mail,6,0,0.0126
63147,6,5) $500 - $750,594.9,1,0,Surburban,1,Web,No E-Mail,6,0,0.0168
63148,1,4) $350 - $500,486.33,0,1,Urban,0,Multichannel,Womens E-Mail,1,1,0.9013
